Component,Node,Max_gCO2eq,Min_gCO2eq
comp35,node77,487.32009119941387,2.8949708388083764
comp35,node59,484.4251203606055,19.299805592055918
comp35,node73,584.7841094392967,2.8949708388083764
comp35,node95,534.604614899951,4.824951398014036
comp35,node2,566.4492941268435,9.649902796027959
comp35,node36,737.252573616539,19.299805592056032
comp35,node20,534.604614899951,0.0
comp35,node62,757.5173694881978,9.649902796027959
comp35,node99,741.1125347349503,3.8599611184112064
comp35,node23,496.96999399544194,9.649902796028073
comp35,node40,504.68991623226435,7.719922236822413
comp35,node1,626.278691462217,8.684912516425129
comp35,node26,594.4340122353246,9.649902796027959
comp35,node80,666.8082832055346,5.789941677616753
comp35,node39,556.7993913308154,5.789941677616753
comp35,node34,529.7796635019371,0.96499027960283
comp35,node25,572.2392358044602,5.789941677616753
comp15,node88,619.3587831655557,0.9528596664085853
comp15,node10,699.3989951438735,20.96291266098808
comp15,node61,522.1670971918838,1.905719332817057
comp15,node6,633.6516781616839,0.0
comp15,node27,595.537291505342,1.905719332817057
comp15,node21,737.5133818002155,4.764298332042699
comp15,node60,652.7088714898548,4.764298332042699
comp15,node29,738.4662414666241,0.9528596664085853
comp15,node82,678.4360824828856,20.010052994579496
comp15,node96,520.2613778590668,20.010052994579496
comp15,node67,544.0828695192804,15.245754662536683
comp15,node94,633.6516781616839,9.528596664085512
comp15,node65,500.2513248644873,1.905719332817057
comp15,node70,636.5102571609095,2.8585789992256423
comp15,node90,732.7490834681728,0.9528596664085853
comp15,node7,593.6315721725249,6.67001766485987
comp15,node3,624.1230814975984,4.764298332042699
comp15,node84,708.9275918079591,9.528596664085512
comp15,node55,574.5743788443539,9.528596664085512
comp15,node44,647.9445731578121,11.43431599690257
comp15,node75,528.8371148567437,0.9528596664084716
comp15,node72,609.8301865014702,14.292894996128211
comp15,node77,481.19413153631626,2.8585789992256423
comp15,node59,478.3355525370906,19.05719332817091
comp15,node73,577.4329578435795,2.8585789992256423
comp15,node95,527.8842551903351,4.764298332042699
comp15,node2,559.3286241818172,9.528596664085512
comp15,node36,727.98478513613,19.05719332817091
comp15,node20,527.8842551903351,0.0
comp15,node62,747.9948381307095,9.528596664085399
comp15,node99,731.7962238017642,3.8114386656342276
comp15,node23,490.7227282004018,9.528596664085512
comp15,node40,498.3456055316701,7.622877331268455
comp15,node1,618.4059234991471,8.575736997676927
comp15,node26,586.961554507665,9.528596664085512
comp15,node80,658.4260294883061,5.717157998451285
comp15,node39,549.8000275177317,5.717157998451285
comp15,node34,523.1199568582924,0.9528596664084716
comp15,node25,565.0457821802685,5.717157998451285
comp9,node88,612.656619375731,0.9425486451933693
comp9,node10,691.8307055719794,20.736070194255603
comp9,node61,516.516657566001,1.8850972903868524
comp9,node6,626.7948490536324,0.0
comp9,node27,589.0929032458952,1.8850972903868524
comp9,node21,729.5326513797166,4.712743225967188
comp9,node60,645.6458219575012,4.712743225967074
comp9,node29,730.47520002491,0.9425486451933693
comp9,node82,671.0946353777238,19.79352154906212
comp9,node96,514.6315602756141,19.793521549062007
comp9,node67,538.1952764054498,15.080778323094933
comp9,node94,626.7948490536324,9.425486451934376
comp9,node65,494.838038726552,1.8850972903868524
comp9,node70,629.6224949892128,2.8276459355803354
comp9,node90,724.8199081537495,0.942548645193483
comp9,node7,587.2078059555083,6.59784051635404
comp9,node3,617.3693626016982,4.712743225967188
comp9,node84,701.2561920239136,9.425486451934262
comp9,node55,568.3568330516397,9.425486451934262
comp9,node44,640.933078731534,11.310583742321228
comp9,node75,523.114498082355,0.9425486451933693
comp9,node72,603.2311329237967,14.13822967790145
comp9,node77,475.98706582268335,2.8276459355803354
comp9,node73,571.18447898722,2.8276459355803354
comp9,node95,522.1719494371615,4.712743225967188
comp9,node2,553.2760547285448,9.425486451934262
comp9,node36,720.1071649277823,18.850972903868637
comp9,node20,522.1719494371615,0.0
comp9,node62,739.9006864768444,9.425486451934376
comp9,node99,723.877359508556,3.7701945807738184
comp9,node23,485.4125522746176,9.425486451934376
comp9,node40,492.95294143616513,7.540389161547523
comp9,node1,611.7140707305376,8.482937806740892
comp9,node26,580.6099654391543,9.425486451934262
comp9,node80,651.3011138286618,5.655291871160557
comp9,node39,543.8505682766105,5.655291871160671
comp9,node34,517.4592062111943,0.9425486451933693
comp9,node25,558.9313465997054,5.655291871160557
comp6,node88,610.6853947316649,0.9395159918948366
comp6,node10,689.6047380508339,20.6693518216872
comp6,node61,514.8547635583883,1.8790319837897869
comp6,node6,624.778134610088,0.0
comp6,node27,587.1974949342932,1.8790319837896732
comp6,node21,727.1853777266288,4.697579959474297
comp6,node60,643.5684544479853,4.69757995947441
comp6,node29,728.1248937185236,0.9395159918948366
comp6,node82,668.9353862291468,19.72983582979225
comp6,node96,512.9757315745985,19.72983582979225
comp6,node67,536.4636313719703,15.03225587031784
comp6,node94,624.778134610088,9.395159918948707
comp6,node65,493.2458957448063,1.8790319837897869
comp6,node70,627.5966825857727,2.8185479756846235
comp6,node90,722.4877977671545,0.9395159918948366
comp6,node7,585.3184629505035,6.5766119432640835
comp6,node3,615.3829746911393,4.69757995947441
comp6,node84,698.9998979697826,9.395159918948707
comp6,node55,566.5281431126061,9.395159918948707
comp6,node44,638.870874488511,11.27419190273838
comp6,node75,521.4313755016524,0.9395159918948366
comp6,node72,601.2902348127162,14.092739878423117
comp6,node77,474.45557590690896,2.8185479756846235
comp6,node73,569.3466910882908,2.8185479756846235
comp6,node95,520.4918595097575,4.69757995947441
comp6,node2,551.4958872422882,9.395159918948707
comp6,node36,717.79021780768,18.790319837897414
comp6,node20,520.4918595097575,0.0
comp6,node62,737.5200536374723,9.395159918948707
comp6,node99,721.5482817752595,3.75806396757946
comp6,node23,483.85073582585767,9.395159918948707
comp6,node40,491.3668637610166,7.51612793515892
comp6,node1,609.7458787397701,8.45564392705387
comp6,node26,578.7418510072395,9.395159918948707
comp6,node80,649.2055503993546,5.637095951369247
comp6,node39,542.1007273233395,5.637095951369247
comp6,node34,515.7942795502831,0.9395159918949503
comp6,node25,557.1329831936574,5.637095951369247
comp68,node88,606.3487005147197,0.9328441546380191
comp68,node10,684.7076095043142,20.522571402036647
comp68,node61,511.19859674164053,1.8656883092760381
comp68,node6,620.3413628342901,0.0
comp68,node27,583.0275966487688,1.8656883092760381
comp68,node21,722.0213756898354,4.664220773190095
comp68,node60,638.9982459270507,4.664220773190095
comp68,node29,722.9542198444733,0.9328441546380191
comp68,node82,664.1850381022775,19.589727247398628
comp68,node96,509.3329084323645,19.589727247398628
comp68,node67,532.6540122983151,14.925506474208419
comp68,node94,620.3413628342901,9.328441546380304
comp68,node65,489.74318118496586,1.8656883092760381
comp68,node70,623.1398952982042,2.798532463914171
comp68,node90,717.3571549166452,0.9328441546380191
comp68,node7,581.1619083394928,6.529909082466133
comp68,node3,611.0129212879098,4.664220773190209
comp68,node84,694.0360510506944,9.328441546380304
comp68,node55,562.5050252467322,9.328441546380304
comp68,node44,634.3340251538605,11.194129855656342
comp68,node75,517.7285058241068,0.9328441546380191
comp68,node72,597.0202589683392,13.992662319570513
comp68,node73,565.3035577106464,2.798532463914057
comp68,node95,516.7956616694687,4.664220773190095
comp68,node2,547.5795187725237,9.328441546380304
comp68,node36,712.692934143455,18.65688309276061
comp68,node20,516.7956616694687,0.0
comp68,node62,732.2826613908537,9.328441546380304
comp68,node99,716.4243107620072,3.73137661855219
comp68,node23,480.41473963858556,9.328441546380304
comp68,node40,487.8774928756898,7.462753237104266
comp68,node1,605.4158563600815,8.395597391742285
comp68,node26,574.6319992570266,9.328441546380304
comp68,node80,644.5953108548788,5.597064927828228
comp68,node39,538.2510772261435,5.597064927828228
comp68,node34,512.1314408962785,0.9328441546380191
comp68,node25,553.1765837003519,5.597064927828228
comp99,node88,603.5889860130271,0.9285984400199823
comp99,node10,681.5912549747106,20.42916568044086
comp99,node61,508.8719451309829,1.8571968800400782
comp99,node6,617.5179626133278,0.0
comp99,node27,580.3740250125261,1.8571968800400782
comp99,node21,718.7351925755123,4.642992200100139
comp99,node60,636.0899314137287,4.642992200100139
comp99,node29,719.6637910155324,0.928598440020096
comp99,node82,661.1620892942698,19.500567240420878
comp99,node96,507.01474825094283,19.500567240420878
comp99,node67,530.2297092514439,14.857575040320626
comp99,node94,617.5179626133278,9.285984400200391
comp99,node65,487.51418101052195,1.8571968800400782
comp99,node70,620.3037579333879,2.785795320060174
comp99,node90,714.0922003754122,0.9285984400199823
comp99,node7,578.516828132486,6.500189080140331
comp99,node3,608.2319782131274,4.642992200100252
comp99,node84,690.877239374911,9.285984400200505
comp99,node55,559.9448593320852,9.285984400200391
comp99,node44,631.4469392136284,11.14318128024047
comp99,node75,515.3721342111232,0.9285984400199823
comp99,node72,594.3030016128267,13.928976600300643
comp99,node73,562.7306546521453,2.7857953200600605
comp99,node95,514.4435357711031,4.642992200100252
comp99,node2,545.0872842917645,9.285984400200391
comp99,node36,709.4492081753119,18.571968800400896
comp99,node20,514.4435357711031,0.0
comp99,node62,728.9497754157328,9.285984400200391
comp99,node99,713.1636019353921,3.7143937600801564
comp99,node23,478.22819661032156,9.285984400200391
comp99,node40,485.6569841304819,7.428787520160313
comp99,node1,602.6603875730071,8.357385960180409
comp99,node26,572.0166390523457,9.285984400200391
comp99,node80,641.6615220538489,5.571590640120235
comp99,node39,535.8012998915641,5.571590640120235
comp99,node34,509.8005435710029,0.928598440020096
comp99,node25,550.6588749318847,5.571590640120235
comp73,node88,597.2810671520158,0.918893949464632
comp73,node10,674.4681589070456,20.21566688822213
comp73,node61,503.55388430662254,1.837787898929264
comp73,node6,611.0644763939854,0.0
comp73,node27,574.3087184153998,1.837787898929264
comp73,node21,711.2239168856311,4.59446974732316
comp73,node60,629.4423553832781,4.59446974732316
comp73,node29,712.1428108350957,0.918893949464632
comp73,node82,654.2524920188234,19.296772938757385
comp73,node96,501.71609640769327,19.296772938757385
comp73,node67,524.6884451443093,14.702303191434225
comp73,node94,611.0644763939854,9.188939494646434
comp73,node65,482.41932346893583,1.837787898929264
comp73,node70,613.8211582423793,2.756681848393896
comp73,node90,706.6294471383079,0.918893949464632
comp73,node7,572.4709305164705,6.432257646252424
comp73,node3,601.875536899339,4.59446974732316
comp73,node84,683.6570984016919,9.18893949464632
comp73,node55,554.0930515271777,9.188939494646434
comp73,node44,624.847885635955,11.026727393575698
comp73,node75,509.986141952875,0.918893949464632
comp73,node72,588.0921276573694,13.783409241969593
comp73,node73,556.8497333755716,2.756681848393896
comp73,node95,509.0672480034104,4.59446974732316
comp73,node2,539.3907483357435,9.188939494646434
comp73,node36,702.0349773909847,18.377878989292867
comp73,node20,509.0672480034104,0.0
comp73,node62,721.3317503297421,9.188939494646434
comp73,node99,705.7105531888433,3.675575797858528
comp73,node40,480.5815355700065,7.35115159571717
comp73,node1,596.3621732025512,8.270045545181802
comp73,node26,566.0386728702181,9.188939494646434
comp73,node80,634.955719080066,5.513363696787906
comp73,node39,530.2018088410971,5.513363696787792
comp73,node34,504.47277825608717,0.918893949464632
comp73,node25,544.9041120325313,5.513363696787792
comp80,node88,583.8767395723665,0.8982719070344274
comp80,node10,659.331579763257,19.76198195475706
comp80,node61,492.25300505485666,1.796543814068741
comp80,node6,597.3508181778826,0.0
comp80,node27,561.4199418965062,1.7965438140688548
comp80,node21,695.2624560446334,4.491359535172023
comp80,node60,615.3162563185708,4.491359535172023
comp80,node29,696.1607279516678,0.8982719070344274
comp80,node82,639.5695978084999,18.863710047722634
comp80,node96,490.4564612407879,18.863710047722634
comp80,node67,512.9132589166481,14.37235051255061
comp80,node94,597.3508181778826,8.98271907034416
comp80,node70,600.0456338989859,2.694815721103282
comp80,node90,690.7710965094614,0.8982719070343137
comp80,node7,559.6233980824375,6.287903349240878
comp80,node3,588.3680991075386,4.491359535172023
comp80,node84,668.314298833601,8.982719070344046
comp80,node55,541.6579599417493,8.98271907034416
comp80,node44,610.8248967833988,10.779262884412901
comp80,node75,498.54090840409754,0.8982719070344274
comp80,node72,574.8940205020224,13.474078605516183
comp80,node73,544.3527756628524,2.694815721103282
comp80,node95,497.6426364970631,4.491359535172023
comp80,node2,527.2856094291986,8.982719070344046
comp80,node36,686.2797369742892,17.965438140688207
comp80,node20,497.6426364970631,0.0
comp80,node62,705.1434470220119,8.982719070344046
comp80,node99,689.8728246024269,3.5930876281377095
comp80,node1,582.9784676653321,8.084447163309733
comp80,node26,553.3354947331966,8.98271907034416
comp80,node80,620.7058877607773,5.389631442206451
comp80,node39,518.3028903588546,5.389631442206451
comp80,node34,493.1512769618911,0.8982719070344274
comp80,node25,532.6752408714051,5.389631442206451
comp25,node88,570.4724119927174,0.8776498646042228
comp25,node10,644.1950006194686,19.30829702129199
comp25,node61,480.952125803091,1.7552997292083319
comp25,node6,583.6371599617802,0.0
comp25,node27,548.5311653776129,1.7552997292084456
comp25,node21,679.3009952036358,4.3882493230208865
comp25,node60,601.1901572538637,4.3882493230208865
comp25,node29,680.17864506824,0.8776498646042228
comp25,node82,624.8867035981766,18.43064715668777
comp25,node67,501.1380726889871,14.042397833666882
comp25,node94,583.6371599617802,8.776498646041773
comp25,node70,586.2701095555926,2.6329495938125547
comp25,node90,674.9127458806149,0.8776498646042228
comp25,node7,546.7758656484045,6.143549052229218
comp25,node3,574.8606613157383,4.3882493230208865
comp25,node84,652.9714992655104,8.776498646041773
comp25,node55,529.222868356321,8.776498646041773
comp25,node44,596.8019079308428,10.531798375250219
comp25,node75,487.0956748553202,0.8776498646042228
comp25,node72,561.6959133466756,13.164747969062773
comp25,node73,531.8558179501334,2.6329495938125547
comp25,node95,486.2180249907161,4.3882493230208865
comp25,node2,515.180470522654,8.776498646041773
comp25,node36,670.524496557594,17.55299729208366
comp25,node20,486.2180249907161,0.0
comp25,node62,688.9551437142818,8.776498646041773
comp25,node99,674.0350960160107,3.5105994584166638
comp25,node1,569.5947621281132,7.898848781437664
comp25,node26,540.6323165961753,8.776498646041887
comp25,node80,606.4560564414888,5.265899187625109
comp25,node39,506.4039718766122,5.265899187625109
comp25,node34,481.8297756676952,0.8776498646041091
comp25,node25,520.4463697102791,5.265899187625109
comp27,node88,568.8954322774645,0.8752237419653284
comp27,node10,642.4142266025522,19.254922323237224
comp27,node6,582.0237884069444,0.0
comp27,node27,547.0148387283313,1.7504474839306567
comp27,node21,677.4231762811654,4.376118709826642
comp27,node60,599.5282632462511,4.376118709826642
comp27,node29,678.2984000231307,0.8752237419653284
comp27,node82,623.1593042793149,18.379698581271896
comp27,node67,499.75275666220347,14.003579871445254
comp27,node94,582.0237884069444,8.752237419653284
comp27,node70,584.6494596328404,2.625671225895985
comp27,node90,673.0470575713388,0.8752237419653284
comp27,node7,545.2643912444006,6.126566193757299
comp27,node3,573.2715509872911,4.376118709826642
comp27,node84,651.1664640222054,8.752237419653397
comp27,node55,527.7599164050939,8.752237419653284
comp27,node44,595.1521445364244,10.50268490358394
comp27,node75,485.7491767907582,0.8752237419653284
comp27,node72,560.1431948578112,13.128356129479926
comp27,node73,530.3855876309899,2.625671225895985
comp27,node95,484.8739530487929,4.376118709826642
comp27,node2,513.7563365336487,8.752237419653284
comp27,node36,668.6709388615121,17.50447483930668
comp27,node20,484.8739530487929,0.0
comp27,node62,687.050637442784,8.752237419653284
comp27,node99,672.1718338293734,3.5008949678613135
comp27,node1,568.0202085354991,7.877013677687955
comp27,node26,539.1378250506433,8.752237419653284
comp27,node80,604.779605698043,5.25134245179197
comp27,node39,505.00409911399544,5.25134245179197
comp27,node25,519.0076789854406,5.25134245179197
comp75,node88,562.9817583452663,0.8661257820697301
comp75,node10,635.7363240391161,19.054767205532016
comp75,node6,575.973645076311,0.0
comp75,node27,541.3286137935253,1.7322515641392329
comp75,node21,670.3813553219018,4.330628910348196
comp75,node60,593.2961607177037,4.330628910348196
comp75,node29,671.2474811039714,0.8661257820696164
comp75,node82,616.6815568335841,18.1886414234624
comp75,node67,494.5578215617648,13.858012513114318
comp75,node94,575.973645076311,8.661257820696392
comp75,node70,578.5720224225198,2.5983773462088493
comp75,node90,666.0507264115536,0.8661257820697301
comp75,node7,539.596362229386,6.062880474487542
comp75,node3,567.3123872556145,4.330628910348196
comp75,node84,644.3975818598125,8.661257820696392
comp75,node55,522.2738465879931,8.661257820696392
comp75,node44,588.9655318073555,10.393509384835738
comp75,node72,554.3205005245699,12.991886731044588
comp75,node73,524.8722239342021,2.598377346208963
comp75,node2,508.415834074879,8.661257820696392
comp75,node36,661.7200975012054,17.322515641392897
comp75,node62,679.9087389246678,8.661257820696392
comp75,node99,665.1846006294838,3.4645031282784657
comp75,node1,562.1156325631966,7.795132038626775
comp75,node26,533.5334817548985,8.661257820696392
comp75,node80,598.4929154101216,5.196754692417812
comp75,node39,499.7545762541826,5.196754692417812
comp75,node25,513.6125887672968,5.196754692417812
comp59,node88,561.4047786300134,0.8636996594308357
comp59,node10,633.9555500221999,19.001392507477476
comp59,node6,574.3602735214753,0.0
comp59,node27,539.8122871442437,1.7273993188615577
comp59,node21,668.5035363994315,4.318498297153951
comp59,node60,591.6342667100911,4.318498297153951
comp59,node29,669.3672360588622,0.863699659430722
comp59,node82,614.9541575147224,18.13769284804664
comp59,node67,493.17250553498104,13.819194550892576
comp59,node94,574.3602735214753,8.636996594307902
comp59,node70,576.9513724997677,2.5910989782923934
comp59,node90,664.1850381022775,0.863699659430722
comp59,node7,538.0848878253821,6.045897616015509
comp59,node3,565.7232769271674,4.318498297153951
comp59,node84,642.5925466165078,8.636996594307902
comp59,node55,520.8108946367663,8.636996594307902
comp59,node44,587.3157684129371,10.36439591316946
comp59,node72,552.7677820357055,12.955494891461854
comp59,node73,523.4019936150587,2.5910989782923934
comp59,node2,506.99170008587373,8.636996594307902
comp59,node36,659.8665398051236,17.273993188615805
comp59,node62,678.0042326531701,8.636996594307902
comp59,node99,663.3213384428467,3.4547986377231155
comp59,node1,560.5410789705827,7.77329693487718
comp59,node26,532.0389902093666,8.636996594307902
comp59,node80,596.8164646666759,5.182197956584787
comp59,node39,498.35470349156583,5.182197956584787
comp59,node25,512.1738980424584,5.182197956584787
comp1,node88,552.3371452673097,0.849749454257335
comp1,node10,623.7160994249311,18.694487993662733
comp1,node6,565.0833870811706,0.0
comp1,node27,531.0934089108746,1.6994989085147836
comp1,node21,657.7060775952272,4.248747271287016
comp1,node60,582.0783761663185,4.248747271286902
comp1,node29,658.5558270494845,0.8497494542574486
comp1,node82,605.0216114312684,17.844738539405398
comp1,node67,485.2069383809751,13.595991268118382
comp1,node94,565.0833870811706,8.497494542574032
comp1,node70,567.6326354439428,2.549248362772232
comp1,node90,653.4573303239401,0.8497494542574486
comp1,node7,529.3939100023598,5.948246179801799
comp1,node3,556.5858925385966,4.248747271286902
comp1,node84,632.2135939675052,8.497494542574032
comp1,node55,512.3989209172119,8.497494542574032
comp1,node44,577.8296288950316,10.196993451088815
comp1,node72,543.8396507247356,12.746241813861047
comp1,node73,514.9481692799841,2.5492483627721185
comp1,node2,498.80292964909347,8.497494542574032
comp1,node36,649.2085830526531,16.99498908514795
comp1,node62,667.0533215920585,8.497494542574032
comp1,node99,652.6075808696827,3.398997817029681
comp1,node1,551.4873958130522,7.647745088316583
comp1,node26,523.445663822558,8.497494542573918
comp1,node80,587.176872891863,5.098496725544464
comp1,node39,490.30543510651944,5.098496725544351
comp1,node25,503.9014263746378,5.098496725544351
comp77,node88,533.4133886842756,0.8206359825911704
comp77,node10,602.3468112219358,18.053991617006204
comp77,node6,545.7229284231435,0.0
comp77,node27,512.8974891194957,1.6412719651824546
comp77,node21,635.1722505255835,4.103179912955966
comp77,node60,562.1356480749673,4.103179912955966
comp77,node29,635.9928865081747,0.8206359825911704
comp77,node82,584.2928196049295,17.233355634415034
comp77,node94,545.7229284231435,8.206359825911932
comp77,node70,548.184836370917,2.461907947773625
comp77,node90,631.0690706126276,0.8206359825911704
comp77,node7,511.2562171543133,5.74445187813842
comp77,node3,537.5165685972315,4.103179912955966
comp77,node84,610.5531710478477,8.206359825911932
comp77,node55,494.8434975024894,8.206359825911932
comp77,node44,558.0324681620114,9.847631791094386
comp77,node72,525.2070288583636,12.309539738867898
comp77,node73,497.305405450263,2.461907947773625
comp77,node36,626.9658906996716,16.412719651823863
comp77,node62,644.1992463340866,8.206359825911932
comp77,node99,630.2484346300363,3.2825439303646817
comp77,node1,532.5927527016844,7.385723843320648
comp77,node26,505.5117652761749,8.206359825911932
comp77,node80,567.0594639705145,4.923815895547136
comp14,node88,524.3457553215716,0.8066857774177834
comp14,node10,592.107360624667,17.747087103191575
comp14,node6,536.4460419828387,0.0
comp14,node27,504.17861088612653,1.6133715548355667
comp14,node21,624.3747917213791,4.0334288870890305
comp14,node60,552.5797575311947,4.0334288870890305
comp14,node29,625.1814774987969,0.8066857774177834
comp14,node82,574.3602735214754,16.94040132577379
comp14,node94,536.4460419828387,8.066857774178061
comp14,node70,538.866099315092,2.42005733225335
comp14,node90,620.3413628342901,0.8066857774177834
comp14,node7,502.56523933129097,5.646800441924597
comp14,node3,528.3791842086606,4.0334288870890305
comp14,node84,600.174218398845,8.066857774178061
comp14,node44,548.5463286441056,9.680229329013628
comp14,node72,516.2788975473935,12.100286661267091
comp14,node73,488.8515811151883,2.4200573322534638
comp14,node36,616.307933947201,16.133715548356008
comp14,node62,633.2483352729749,8.066857774178061
comp14,node99,619.5346770568723,3.226743109671247
comp14,node1,523.5390695441538,7.260171996760278
comp14,node26,496.91843888936626,8.066857774178061
comp14,node80,557.4198721957015,4.840114664506814
comp94,node88,516.0666118164941,0.7939486335637866
comp94,node10,582.7582970358565,17.466869938404443
comp94,node6,527.9758413199518,0.0
comp94,node27,496.2178959773982,1.587897267127687
comp94,node21,614.51624237841,3.9697431678192743
comp94,node60,543.8548139912284,3.9697431678191606
comp94,node29,615.3101910119738,0.7939486335639003
comp94,node82,565.291427097452,16.672921304840543
comp94,node94,527.9758413199518,7.939486335638321
comp94,node70,530.3576872206431,2.3818459006914736
comp94,node90,610.5464992105908,0.7939486335637866
comp94,node7,494.6299987102705,5.557640434946848
comp94,node3,520.0363549843133,3.9697431678191606
comp94,node84,590.6977833714948,7.939486335638321
comp94,node44,539.8850708234093,9.527383602766122
comp94,node72,508.1271254808558,11.909229503457595
comp94,node36,606.5767560427716,15.878972671276756
comp94,node62,623.2496773476121,7.939486335638321
comp94,node99,609.752550577027,3.175794534255374
comp94,node1,515.2726631829303,7.1455377020745345
comp94,node80,548.6185057926115,4.763691801382947
comp19,node88,511.72991759954886,0.7872767963070828
comp19,node10,577.8611684893367,17.32008951875389
comp19,node6,523.5390695441538,0.0
comp19,node27,492.04799769187383,1.5745535926139382
comp19,node21,609.3522403416166,3.9363839815349593
comp19,node60,539.2846054702939,3.936383981535073
comp19,node29,610.1395171379237,0.7872767963070828
comp19,node82,560.5410789705827,16.53281272244692
comp19,node94,523.5390695441538,7.8727679630699186
comp19,node70,525.9008999330748,2.3618303889209074
comp19,node90,605.4158563600816,0.7872767963069691
comp19,node7,490.4734440992599,5.510937574149011
comp19,node3,515.6663015810839,3.9363839815349593
comp19,node84,585.7339364524067,7.872767963070032
comp19,node44,535.3482214887588,9.44732155568397
comp19,node72,503.8571496364788,11.809151944604992
comp19,node36,601.4794723785467,15.74553592613995
comp19,node62,618.0122851009936,7.8727679630699186
comp19,node99,604.6285795637747,3.14910718522799
comp19,node1,510.94264080324183,7.085491166763063
comp19,node80,544.0082662481358,4.723660777841928
comp31,node88,503.05652916565816,0.7739331217933341
comp31,node10,568.066911396297,17.02652867945301
comp31,node6,514.665525992558,0.0
comp31,node21,599.0242362680298,3.8696656089666703
comp31,node60,530.1441884284243,3.8696656089665566
comp31,node29,599.7981693898231,0.7739331217933341
comp31,node82,551.040382716844,16.252595557659674
comp31,node94,514.665525992558,7.739331217933227
comp31,node70,516.9873253579378,2.321799365380002
comp31,node90,595.1545706590632,0.7739331217933341
comp31,node3,506.9261947746247,3.8696656089665566
comp31,node84,575.8062426142302,7.739331217933227
comp31,node44,526.2745228194577,9.287197461519895
comp31,node72,495.31719794772494,11.608996826899784
comp31,node36,591.2849050500967,15.478662435866454
comp31,node62,607.5375006077563,7.739331217933227
comp31,node99,594.3806375372699,3.0957324871732226
comp31,node1,502.2825960438648,6.965398096139893
comp31,node80,534.7877871591843,4.643598730759891
comp63,node88,495.9601204470203,0.7630155699184797
comp63,node10,560.0534283201738,16.786342538206895
comp63,node6,507.4053539957977,0.0
comp63,node21,590.5740511169136,3.8150778495923987
comp63,node60,522.6656653941676,3.8150778495923987
comp63,node29,591.337066686832,0.7630155699184797
comp63,node82,543.2670857819669,16.023326968288302
comp63,node94,507.4053539957977,7.630155699184911
comp63,node70,509.69440070555316,2.2890467097554392
comp63,node90,586.758973267321,0.7630155699184797
comp63,node3,499.7751982966128,3.8150778495925124
comp63,node84,567.6835840193587,7.630155699184911
comp63,node44,518.8505875445752,9.156186839021984
comp63,node36,582.9438954177285,15.260311398369822
comp63,node62,598.9672223860169,7.630155699184911
comp63,node99,585.9959576974026,3.0520622796740327
comp63,node1,495.1971048771018,6.867140129266431
comp63,node80,527.2437588136786,4.578093419510992
comp40,node88,494.77738566058076,0.7611959779393374
comp40,node10,558.7178478074866,16.746311514665763
comp40,node6,506.1953253296711,0.0
comp40,node21,589.1656869250608,3.8059798896968005
comp40,node60,521.4192448884581,3.8059798896968005
comp40,node29,589.9268829030001,0.7611959779393374
comp40,node82,541.9715362928207,15.985115536726425
comp40,node94,506.1953253296711,7.611959779393601
comp40,node70,508.4789132634891,2.283587933818012
comp40,node90,585.359707035364,0.7611959779393374
comp40,node3,498.5833655502775,3.8059798896966868
comp40,node84,566.3298075868801,7.611959779393487
comp40,node44,517.6132649987613,9.134351735272276
comp40,node36,581.5537271456672,15.223919558787088
comp40,node62,597.5388426823937,7.611959779393487
comp40,node99,584.5985110574246,3.044783911757463
comp40,node1,494.01618968264137,6.850763801454264
comp40,node80,525.9864207560943,4.567175867636138
comp84,node10,556.0466867821121,16.666249467583725
comp84,node6,503.7752679974177,0.0
comp84,node21,586.3489585413553,3.7877839699054903
comp84,node60,518.9264038770393,3.7877839699054903
comp84,node29,587.1065153353364,0.7575567939811663
comp84,node82,539.3804373145284,15.908692673602673
comp84,node94,503.7752679974177,7.575567939810753
comp84,node70,506.04793837936097,2.2726703819432714
comp84,node90,582.5611745714499,0.7575567939810526
comp84,node3,496.19970005760695,3.7877839699053766
comp84,node84,563.6222547219229,7.575567939810867
comp84,node44,515.1386199071338,9.090681527772972
comp84,node36,578.7733906015445,15.15113587962162
comp84,node62,594.6820832751472,7.575567939810753
comp84,node99,581.8036177774688,3.030227175924324
comp84,node80,523.4717446409257,4.545340763886429
comp78,node10,544.9168491763853,16.332657604741826
comp78,node21,574.6125902759159,3.7119676374413757
comp78,node60,508.5395663294604,3.711967637441262
comp78,node29,575.3549838034041,0.7423935274882751
comp78,node82,528.5841915716435,15.59026407725355
comp78,node70,495.91887636215995,2.2271805824648254
comp78,node90,570.9006226384745,0.7423935274882751
comp78,node84,552.340784451268,7.423935274882638
comp78,node44,504.82759869201914,8.908722329859074
comp78,node36,567.1886550010332,14.847870549765275
comp78,node62,582.7789190782868,7.423935274882638
comp78,node99,570.1582291109862,2.969574109952987
comp78,node80,512.9939274943899,4.454361164929651
comp48,node10,533.3418180664294,15.985722067386178
comp48,node21,562.4067672798589,3.6331186516786147
comp48,node60,497.7372552799784,3.6331186516787284
comp48,node29,563.1333910101945,0.7266237303357457
comp48,node82,517.3560959990432,15.259098337050432
comp48,node90,558.7736486281801,0.7266237303357457
comp48,node84,540.6080553697867,7.266237303357343
comp48,node36,555.1405299765014,14.532474606714686
comp48,node62,570.399628313552,7.266237303357343
comp48,node99,558.0470248978444,2.9064949213429827
comp48,node80,502.09699766199276,4.359742382014474
